USER_ID;ORDER_ID;PURCHASE_TS_CLEAN;SHIP_TS;PURCHASE_YEAR;PURCHASE_MONTH;PRODUCT_NAME_CLEAN;PRODUCT_ID;USD_PRICE;PURCHASE_PLATFORM;MARKETING_CHANNEL_CLEAN;ACCOUNT_CREATION_METHOD_CLEAN;COUNTRY_CODE;DATE_CHECK;TIME_TO_SHIP;REGION
515b269d;97ca3ce714535983;27/09/20;29/09/2020;2020;9;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;2;NA
9aeef0f1;acfd1520bdb65511;27/09/20;28/09/2020;2020;9;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;1;NA
9aeef0f1;acfd1520bdb65512;27/09/20;28/09/2020;2020;9;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;1;NA
8efb25fb;b3dbd53646960720;27/09/20;30/09/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
e56146f9;c23a1c20b0996902;27/09/20;29/09/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
e672b261;0c08ca0b58f97350;28/09/20;28/07/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;FALSE;-62;NA
c5c6b1b1;25c7d4eb71883682;28/09/20;01/10/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
ff768533;3ae757e7ed8107862;28/09/20;01/10/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
ff768533;3ae757e7ed8107863;28/09/20;01/10/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
aecc3e32;67b03f6510774089;28/09/20;29/09/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
260109d8;6fab1b3d8f718394;28/09/20;29/09/2020;2020;9;Nintendo Switch;8d0d;168;website;email;desktop;IN;TRUE;1;APAC
a218783d;8b2ce1c077b68553;28/09/20;30/09/2020;2020;9;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;2;NA
a218783d;8b2ce1c077b68554;28/09/20;30/09/2020;2020;9;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;2;NA
1f49dbc7;969dc7f989015794;28/09/20;30/09/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;2;NA
2dae8930;a809f47a17121500;28/09/20;29/09/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;1;NA
8b05f2e7;fa9e87e1d0359063;28/09/20;01/10/2020;2020;9;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;3;NA
8b05f2e7;fa9e87e1d0359064;28/09/20;01/10/2020;2020;9;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;3;NA
ec19fd19;03bc5ea194299749;29/09/20;10/06/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;FALSE;-111;NA
79429efb;23cbd93807b51840;29/09/20;02/10/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
84151978;4127fbb459a2222;29/09/20;02/10/2020;2020;9;Nintendo Switch;8d0d;168;website;email;desktop;MX;TRUE;3;LATAM
b421b4b3;5e422d880e976341;29/09/20;02/10/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
56e8a8be;6cb6d067f3938140;29/09/20;02/10/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
56e8a8be;6cb6d067f3938141;29/09/20;02/10/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
3c92b844;71c0ae2741d27536;29/09/20;30/09/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
a6024bc8;e9d8e9008bc70336;29/09/20;30/09/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;HK;TRUE;1;APAC
80314faf;ec46205c46c54740;29/09/20;01/10/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
3b028360;131b9caab4f26889;30/09/20;20/08/2020;2020;9;Nintendo Switch;e682;168;website;unknown;tv;US;FALSE;-41;NA
3b028360;131b9caab4f26890;30/09/20;21/08/2020;2020;9;Nintendo Switch;e682;168;website;unknown;tv;US;FALSE;-40;NA
ea229b27;2dca3bf96ca98904;30/09/20;01/10/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
ea229b27;2dca3bf96ca98905;30/09/20;01/10/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
fdc5c648;48f10a8a1e1107199;30/09/20;01/10/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
e864e010;5ab7be0c94e98168;30/09/20;03/10/2020;2020;9;Nintendo Switch;e682;168;website;email;desktop;TH;TRUE;3;APAC
9012ef0c;68cfe7ec23761141;30/09/20;02/10/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
3a05499d;7bd21c7dd2d26476;30/09/20;02/10/2020;2020;9;Nintendo Switch;8d0d;168;website;email;desktop;US;TRUE;2;NA
41cfd43e;8bf42d1e65429714;30/09/20;02/10/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;2;NA
ea31b696;9ba1a39ae9e98933;30/09/20;01/10/2020;2020;9;Nintendo Switch;e682;168;website;email;desktop;TH;TRUE;1;APAC
325735dd;c45edcddb3923445;30/09/20;03/10/2020;2020;9;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
33ad54ab;ddd30c8794223971;30/09/20;03/10/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
f43b4931;fb7db3c8d07103240;30/09/20;02/10/2020;2020;9;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
c3b68940;55c8f6e7ecd82896;01/10/20;04/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
18fd63e0;56a85a6a97913137;01/10/20;03/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
ab9de240;5939e4757d572760;01/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
ab9de240;5939e4757d572761;01/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
c2efc1fb;6445a96fe0e82556;01/10/20;03/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
44e30459;983412ed62030952;01/10/20;04/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;3;NA
b8cca810;a29c7011af778279;01/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;2;NA
fab0c121;ad707d5b49a105916;01/10/20;04/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;3;NA
1f7713b2;db7e20126f915884;01/10/20;02/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
2a25e621;e8a429810eb20069;01/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
b169838f;f7f148fe66175193;01/10/20;02/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
c28d9083;3bb134fa29f82352;02/10/20;03/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;ZA;TRUE;1;EMEA
0b07b1ee;507caeaa92e7535;02/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
c88c3f86;6a0581e709384798;02/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
f325b139;739ad1a78e5102759;02/10/20;03/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;BR;TRUE;1;LATAM
f53753e7;b76ded76553103628;02/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
e703c095;e8fc769156197578;02/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
d9cb247b;faa9a8570a292005;02/10/20;03/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;BY;TRUE;1;EMEA
85b64231;1189285417256879;03/10/20;15/05/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;FALSE;-141;NA
e93fc7ad;24e3d6b882098529;03/10/20;05/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
10e9b4ff;738a5e02b6d9958;03/10/20;05/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
691b1f3f;7843e0de74e45363;03/10/20;06/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;BR;TRUE;3;LATAM
35cb9518;856b2624fd724779;03/10/20;06/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
ffca17a7;9793da5cbff108026;03/10/20;04/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;mobile;HK;TRUE;1;APAC
822af3b6;a21b34e55c655502;03/10/20;06/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;3;NA
6c98fecc;d6924d086fc46854;03/10/20;04/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
b9efbbb4;0abe17274ff78788;04/10/20;24/09/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;FALSE;-10;NA
82ae8b06;c135827d4da55670;04/10/20;05/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
9e5c2ee3;c8ef243dcf366923;04/10/20;07/10/2020;2020;10;Nintendo Switch;8d0d;168;website;email;desktop;US;TRUE;3;NA
fb0f2b41;eb0458e61e1106082;04/10/20;05/10/2020;2020;10;Nintendo Switch;e682;168;website;unknown;unknown;EG;TRUE;1;EMEA
4526a493;3f1d08d17c031069;05/10/20;07/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
4ee34eec;7a8746de29534995;05/10/20;06/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;IN;TRUE;1;APAC
28e40efe;8a82740287619521;05/10/20;07/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;2;NA
2d2e7399;b1d3c864f0721297;05/10/20;08/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
18d5684b;5622a7fa8fb13084;06/10/20;09/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
ff98bc8b;7014f1e6bdb107940;06/10/20;08/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
602377b5;990bfb7862c41839;06/10/20;09/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;mobile;US;TRUE;3;NA
d0ec304d;a18582afdbf88220;06/10/20;07/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;1;NA
4d8c4876;abf89f06e9a34456;06/10/20;07/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;1;NA
385e044a;d2148b440db25826;06/10/20;07/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
3e646c5a;dae4904f2b928284;06/10/20;08/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
a23b7729;ea2f04cbf1d68610;06/10/20;09/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
2624daf8;0ff6bacbdd418451;07/10/20;04/06/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;FALSE;-125;NA
ab964cb9;2af9643ecb672752;07/10/20;09/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
cc94a401;5506b520dce86402;07/10/20;10/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;HK;TRUE;3;APAC
80f31fa5;76ed313ca1d55036;07/10/20;08/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
8792987a;b0f542093e157623;07/10/20;10/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
3b4e65b3;bef6f0b87e527016;07/10/20;08/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
532d6121;dac1eefb55036661;07/10/20;09/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
d627daf6;0d2aedd6a8e90448;08/10/20;21/05/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;FALSE;-140;NA
b4165593;11688cfd89a76323;08/10/20;05/10/2020;2020;10;Nintendo Switch;8d0d;168;website;email;desktop;US;FALSE;-3;NA
5de6053a;519361e7e7a40947;08/10/20;10/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
dd326569;69751f2c6f493469;08/10/20;09/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
aa128280;a0c904a5faa72097;08/10/20;11/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;3;NA
84b62f1d;a7092acccdf56449;08/10/20;09/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;1;NA
660583a0;d627d7c8b7444112;08/10/20;10/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;IN;TRUE;2;APAC
3aa25ea8;19efece12c126716;09/10/20;07/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;FALSE;-2;NA
36a6d98a;2def6397a3625119;09/10/20;11/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;HR;TRUE;2;EMEA
326bb3cb;363cdae379b23478;09/10/20;11/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
4b3f6117;36eb92ddd4033441;09/10/20;12/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
6cb934b0;39cf8770a9246924;09/10/20;11/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;PH;TRUE;2;APAC
e9113aa9;470aa08891998427;09/10/20;11/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
1ef5d329;898fdc018cb15668;09/10/20;12/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;3;NA
1ef5d329;898fdc018cb15669;09/10/20;12/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;3;NA
f1388405;9667e9fe250101951;09/10/20;12/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;BR;TRUE;3;LATAM
0172a007;ae7e1b03b943765;09/10/20;12/10/2020;2020;10;Nintendo Switch;8d0d;168;website;affiliate;unknown;US;TRUE;3;NA
b9c160fd;e3c0398f0fe78702;09/10/20;10/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;TT;TRUE;1;NA
4a564460;e9133f86c3533063;09/10/20;12/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
a7074ac0;eb2576f218070775;09/10/20;12/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
ed98bd9a;76f3c3fe106100369;10/10/20;12/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
c7e0f02f;afb245516e684548;10/10/20;13/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
51a13728;e9e810720a536066;10/10/20;11/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
ca537e40;01d84a920ea85524;11/10/20;08/08/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;VE;FALSE;-64;LATAM
8f003fc9;229e91a09c660730;11/10/20;13/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
39b82729;29f9e0d77ca26366;11/10/20;12/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
699d646f;8d3cf7cf17745580;11/10/20;13/10/2020;2020;10;Nintendo Switch;8d0d;168;website;email;desktop;US;TRUE;2;NA
f66b6032;91b639e9c59104091;11/10/20;13/10/2020;2020;10;Nintendo Switch;8d0d;168;website;email;desktop;NZ;TRUE;2;APAC
90352451;95e525cc6b82390;11/10/20;14/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;3;NA
53ddfe01;b97045d580f36964;11/10/20;14/10/2020;2020;10;Nintendo Switch;8d0d;168;website;email;desktop;US;TRUE;3;NA
9fe04ca2;bf4d577384367595;11/10/20;12/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
bf405aaa;c1aabf3e5c380964;11/10/20;12/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
9923c623;0c2a848515e64782;12/10/20;23/08/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;CO;FALSE;-50;LATAM
8138326;2a453016b98240;12/10/20;13/10/2020;2020;10;Nintendo Switch;e682;168;website;affiliate;unknown;US;TRUE;1;NA
b2367c00;49d1b67348f75506;12/10/20;14/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
e05ed0d8;78f196ec42094866;12/10/20;14/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
6ea27580;c03de67de3447726;12/10/20;13/10/2020;2020;10;Nintendo Switch;e682;168;website;unknown;tv;BR;TRUE;1;LATAM
d85a7b7d;d9c79480daa91404;12/10/20;13/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
a1d14b99;e581b35581568442;12/10/20;15/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;3;NA
bcaff79d;16522c8bbcd79889;13/10/20;06/10/2020;2020;10;Nintendo Switch;8d0d;168;website;social media;tablet;US;FALSE;-7;NA
a4eb5707;27b1ec4540869798;13/10/20;14/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
a11779d3;294d21b8a4768142;13/10/20;16/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
ef3d027c;42f773875b5101078;13/10/20;16/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
4aee79d5;47ed617762633307;13/10/20;14/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
43c8f6f2;5c0719fe9c730522;13/10/20;15/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;BR;TRUE;2;LATAM
f0963448;8944334cf9e101707;13/10/20;15/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;2;NA
e0b86d2f;8d8861c7fab95011;13/10/20;14/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;1;NA
fb53a919;a3ab8ad1a03106177;13/10/20;16/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;3;NA
42b8afe9;a93ed05de9530070;13/10/20;16/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;3;NA
30b416ce;b15f397b74b22803;13/10/20;16/10/2020;2020;10;Nintendo Switch;8d0d;168;website;affiliate;unknown;US;TRUE;3;NA
692dcfc3;13d5267123245408;14/10/20;08/08/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;VN;FALSE;-67;APAC
a97ff55c;8199796a08d71856;14/10/20;15/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
36511f05;b39ec6051b224986;14/10/20;15/10/2020;2020;10;Nintendo Switch;8d0d;168;website;email;desktop;BR;TRUE;1;LATAM
5e98f089;c0d82cf589341220;14/10/20;16/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
7463ff3a;db5483e9e0e49947;14/10/20;16/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
13f8bafa;ea590c8918b11170;14/10/20;15/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
ea9b35e0;f223944345199111;14/10/20;16/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
51ff1a43;fcdaffcbb9f36198;14/10/20;16/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;PE;TRUE;2;LATAM
d5d62b03;26df450d65390308;15/10/20;16/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
119dfed4;3dba740133010193;15/10/20;18/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
9c01eee8;5ddd0cad59365979;15/10/20;16/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;CL;TRUE;1;LATAM
a379272b;966dc84bb2f69168;15/10/20;16/10/2020;2020;10;Nintendo Switch;8d0d;168;website;affiliate;unknown;US;TRUE;1;NA
b49da0f7;bb464e5340776515;15/10/20;17/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
db3521ca;2a1f94cb19a92629;16/10/20;19/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;HK;TRUE;3;APAC
d526f735;47b9e8001d289959;16/10/20;17/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
69c80912;4f1591bffa245651;16/10/20;17/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
d12001ec;819afd3b32588325;16/10/20;17/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
df914368;b73c9f0fd1994514;16/10/20;18/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
3cb973dc;c6c577c2d1827613;16/10/20;17/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
fbd518ab;c778e05f0e3106348;16/10/20;17/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
7443a87e;d023fcffa2149912;16/10/20;17/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
a774859d;d9c6baeea9a70933;16/10/20;18/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
28a9cb39;fea8fc034f019441;16/10/20;18/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
00706b0a;06cb29fa2873352;17/10/20;17/06/2020;2020;10;Nintendo Switch;8d0d;168;website;email;desktop;US;FALSE;-122;NA
214004d0;655e961d12b16543;17/10/20;20/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
ae2c1abf;66c7428692f73805;17/10/20;20/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
eb069a0a;707f974a13599313;17/10/20;19/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
60215676;1130ad2b2451599;18/10/20;01/07/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;NZ;FALSE;-109;APAC
fad24a9b;17176c89e9f105978;18/10/20;01/06/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;FALSE;-139;NA
d493a5e1;228e5f41bfa89713;18/10/20;20/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
754087f9;3447f6f0f4050302;18/10/20;19/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;MV;TRUE;1;APAC
5169d7da;48c7ea1f95f36009;18/10/20;19/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;1;NA
0452d6cc;7975b73a2c54894;18/10/20;19/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;AR;TRUE;1;LATAM
2,39E+12;920fbdd04872760;18/10/20;20/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
324bd7d5;a1af2ef2b9723421;18/10/20;19/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;mobile;NZ;TRUE;1;APAC
5434695e;a31f0476e5337085;18/10/20;20/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;2;NA
033f34fa;c6f5e86d19a4479;18/10/20;21/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
c1aeaea9;d9a1fd3843181974;18/10/20;20/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
23c72aac;1ad9d6c7b9917466;19/10/20;22/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
8249483c;a8ef763498c55531;19/10/20;21/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;EC;TRUE;2;LATAM
a78e47b0;b734c16513570979;19/10/20;21/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;IN;TRUE;2;APAC
8daa017f;f81cd8af45360160;19/10/20;21/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
fa19b9b4;fdafafe29fd105678;19/10/20;21/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
dc3d674d;051abccf7a193067;20/10/20;04/07/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;BR;FALSE;-108;LATAM
e3118380;254659edc1f95909;20/10/20;23/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
7b19f898;50418957fcd52604;20/10/20;21/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;BR;TRUE;1;LATAM
cda9c189;67c5d0fffd586885;20/10/20;22/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
167d0595;81775da74bb12151;20/10/20;23/10/2020;2020;10;Nintendo Switch;e682;168;website;email;desktop;US;TRUE;3;NA
9e9658f9;95dce9eb54467020;20/10/20;23/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;mobile;US;TRUE;3;NA
2216be28;cf6728c8c7216844;20/10/20;22/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
b2c0969a;ebec610ca2e75772;20/10/20;21/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
ef69da81;1df7d636f08101149;21/10/20;23/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;2;NA
97f1ee5e;2e9a3e2b11964328;21/10/20;22/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;1;NA
a6ebc37e;3243472155b70713;21/10/20;23/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;2;NA
5b9140c9;341c367db6840013;21/10/20;24/10/2020;2020;10;Nintendo Switch;e682;168;website;direct;desktop;US;TRUE;3;NA
6c21bc1f;4c7a2ac6cd846658;21/10/20;24/10/2020;2020;10;Nintendo Switch;8d0d;168;website;direct;desktop;US;TRUE;3;NA
